interaction.id,input,output
718887,718808,718801
731873,731851,731839
711420,711320,711323
711420,711305,711320
707381,707306,707305
707381,707340,707306
726971,726822,726816
731880,731839,731828
709159,708927,708928
709159,708935,708927
725224,725190,725066
705022,704981,704983
705022,704873,704981
709785,709713,709717
709785,709702,709713
708364,708296,708297
708364,708318,708296
705649,705631,705632
705649,705581,705631
706723,706676,706665
706723,706665,706661
736578,736434,736438
736598,736533,736534
709451,709392,709391
709451,709378,709392
709005,708898,708896
709005,708973,708898
709436,709389,709388
709436,709375,709389
706117,706050,706051
706117,706076,706050
717343,716196,716197
717343,715416,716196
732251,732180,731894
721174,721140,721124
717429,716112,716113
717429,715706,716112
725009,724942,724943
701600,701384,701487
701600,701487,701489
726186,726108,726178
717315,715350,715947
717315,715947,716178
710452,710420,710427
710452,710364,710420
709773,709643,709729
709773,709729,709730
717491,716359,716360
717491,715416,716359
707226,707043,707132
707226,707132,707099
707742,707699,707698
707742,707678,707699
739820,739786,739795
727111,727046,727094
700762,700709,700710
700762,700635,700709
739022,738976,738975
701598,701383,701486
701598,701486,701489
738177,737818,737989
701911,701812,701854
701911,701854,701855
728015,727959,727954
726920,726664,726904
726920,726709,726664
726920,726709,726649
726920,726649,726904
727809,727683,727768
728701,728666,728596
702283,702115,702232
702283,702156,702115
727118,727028,727094
738125,737786,737790
721206,721092,721077
724277,724028,724016
733526,733474,733478
728506,728437,728438
707413,707323,707303
707413,707303,707302
728205,728081,728146
718750,718642,718632
732260,732022,732187
717678,716931,716072
717678,714435,716931
740328,740313,740314
709458,709374,709359
709458,709379,709374
709320,709314,709313
709320,709297,709314
722956,722922,722814
735758,735721,735693
720254,720107,720164
720854,720640,720634
720549,720463,720412
709932,709842,709904
709932,709904,709900
700913,700786,700881
700913,700881,700884
700913,700881,700870
723757,723655,723645
726935,726736,726723
717205,714954,716304
717205,716304,716314
703400,703342,703312
703400,703278,703342
739028,738989,738913
701634,701466,701463
701634,701406,701466
709331,709298,709312
709331,709311,709298
724708,724649,724644
711177,710939,710900
711177,711000,710939
718587,718505,718488
739946,739911,739907
700451,700418,700425
700451,700418,700416
700451,700402,700425
700451,700402,700416
700451,700389,700418
700451,700389,700402
728151,728064,728077
717638,714710,716800
717638,716800,716840
735308,735248,735242
717553,715502,716444
717553,716444,716446
724908,724805,724823
725822,725795,725797
707959,707912,707949
707959,707912,707950
707959,707949,707926
707959,707950,707926
718916,718824,718829
735017,734941,734943
720510,720439,720487
703714,703616,703664
703714,703664,703665
720491,720457,720462
704396,704297,704353
704396,704353,704355
711888,711784,711864
711888,711864,711829
706462,706434,706428
706462,706428,706429
727621,727509,727519
738066,737949,737737
729485,729456,729325
706319,706191,706265
706319,706265,706266
707229,707119,707099
707229,706980,707119
707217,707151,707132
707217,706968,707151
725020,724938,724940
721302,720952,720939
719510,719474,719449
717607,715239,716531
717607,716531,716000
706733,706707,706665
706733,706706,706665
706733,706698,706707
706733,706698,706706
725509,725506,725332
739318,739222,739298
736252,736168,736172
712347,712262,712232
712347,712232,712245
712347,712232,712246
739549,739409,739430
703421,703314,703313
703421,703210,703314
729505,729320,729380
717407,716105,716104
717407,715586,716105
701787,701696,701774
701787,701774,701707
735292,735275,735272
738829,738800,738791
707376,707315,707313
707376,707333,707315
710453,710407,710427
710453,710378,710407
731116,730943,730947
727834,727649,727768
700209,700122,700126
700209,700092,700122
706095,706039,706038
706095,705988,706039
710839,710708,710768
710839,710750,710708
724255,724132,724098
703358,703166,703299
703358,703299,703298
735305,735199,735257
738085,737619,737674
709190,708931,708950
709190,708969,708931
727607,727519,727521
703701,703644,703646
703701,703585,703644
703388,703263,703304
703388,703304,703303
738864,738708,738791
729752,729617,729615
727102,727089,727094
729145,729005,728959
735283,735231,735232
737280,737155,737173
706332,706225,706290
706332,706290,706280
719526,719474,719441
730813,730772,730767
738092,737736,737869
731806,731723,731763
728024,727886,727887
717584,716007,716006
717584,715066,716007
703896,703818,703823
703896,703822,703818
727400,727178,727323
727400,727255,727178
727400,727255,727256
727400,727256,727323
720542,720358,720457
735313,735241,735243
734016,733970,733969
738688,738601,738633
732233,732086,732033
731267,731184,731141
731078,730870,730909
733174,733068,733073
726929,726750,726688
738822,738739,738743
720244,719887,719871
727388,727178,727323
727388,727255,727178
727388,727255,727256
727388,727256,727323
728160,728146,728065
708020,707949,707926
708020,707950,707926
708020,707913,707949
708020,707913,707950
730480,730346,730370
717486,716391,716392
717486,714874,716391
717164,714998,716267
717164,716267,716268
705422,705281,705317
705422,705317,705316
719478,719474,719451
738310,738221,738223
706828,706707,706665
706828,706706,706665
706828,706698,706707
706828,706698,706706
737486,737330,737334
731035,730882,730879
739313,739258,739209
710685,710623,710625
710685,710651,710623
731021,730838,730833
720335,719845,720057
731054,730930,730921
738858,738708,738791
717619,714534,716678
717619,716678,716840
717619,716678,716366
711486,711482,711480
711486,711431,711482
738818,738801,738732
721212,721087,721076
732473,732379,732429
720302,720165,719889
723074,722989,723042
709130,708902,708924
709130,708979,708902
735020,734799,734985
707897,707841,707843
707897,707789,707841
720500,720441,720487
708587,708512,708513
708587,708503,708512
701236,701059,701100
701236,701100,701099
728529,728500,728371
717658,716857,716869
717658,716869,716870
701908,701830,701873
701908,701825,701830
709016,708902,708925
709016,708878,708902
725520,725488,725506
705571,705489,705544
705571,705544,705545
712152,712080,712078
712152,711946,712080
734768,734536,734755
720300,720165,719882
706716,706658,706657
706716,706670,706658
717111,716621,716615
717111,714939,716621
726248,726044,726166
717286,715981,716062
717286,714628,715981
731277,731198,731193
712156,711947,712078
712156,712078,712077
709442,709385,709392
709442,709383,709385
729782,729678,729719
709402,709390,709391
709402,709351,709390
706736,706702,706665
724502,724339,724334
720194,719904,719893
709919,709809,709888
709919,709888,709889
704697,704432,704419
704697,704583,704432
724726,724659,724684
727560,727497,727532
725529,725388,725395
718907,718823,718825
739646,739612,739604
701555,701382,701470
701555,701470,701469
730086,730001,730009
710535,710480,710479
710535,710502,710480
727435,727187,727187
706459,706422,706383
706459,706422,706449
706459,706383,706380
706459,706449,706380
729927,729868,729793
735894,735849,735854
736001,735912,735907
709021,708920,708919
709021,708879,708920
733444,733402,733414
709471,709385,709392
709471,709383,709385
725245,725057,725052
705951,705938,705942
705951,705932,705938
709201,708935,708956
709201,708956,708955
707204,707133,707132
707204,706980,707133
735886,735850,735802
700177,700137,700020
700177,700012,700137
727098,727028,727094
718526,718325,718330
727147,727008,727090
720561,720475,720471
709050,708905,708904
709050,708884,708905
704847,704795,704794
704847,704774,704795
729466,729367,729457
719531,719474,719381
710866,710720,710721
710866,710728,710720
735899,735849,735870
707232,707133,707132
707232,706980,707133
707964,707942,707949
707964,707942,707950
707964,707949,707926
707964,707950,707926
728553,728383,728371
732227,732022,732012
703545,703504,703503
703545,703503,703490
718717,718610,718620
731069,730835,730861
740795,740721,740727
717325,715333,716179
717325,716179,716180
730294,730186,730164
707984,707915,707949
707984,707915,707950
707984,707949,707926
707984,707950,707926
722456,722167,722140
738433,738398,738366
709407,709356,709393
709407,709393,709368
726594,726400,726399
706100,705976,706034
706100,706034,706032
706100,706034,706030
700188,700053,700121
700188,700121,700128
732196,732023,732004
738059,737954,737670
727431,727317,727317
734186,734091,734089
709139,708918,708920
709139,708884,708918
701190,701109,701110
701190,701073,701109
728049,727949,727882
727161,727059,727042
738600,738513,738520
701789,701696,701744
701789,701744,701754
702986,702940,702938
702986,702650,702940
708548,708517,708412
708548,708432,708517
727335,727258,727180
737501,737441,737442
726943,726866,726867
728537,728405,728435
739954,739870,739886
720325,719839,719887
738576,738463,738552
706793,706707,706665
706793,706706,706665
706793,706698,706707
706793,706698,706706
704025,703907,704021
704025,703907,703916
704025,703914,704021
704025,703914,703916
704025,703911,703907
704025,703911,703914
716965,715872,716670
716965,716670,716503
707974,707949,707926
707974,707950,707926
707974,707913,707949
707974,707913,707950
701249,701072,701094
701249,701094,701095
711267,711220,711225
711267,711243,711220
711267,711243,711217
711267,711217,711225
722949,722803,722797
728818,728728,728777
709040,708931,708930
709040,708947,708931
730609,730595,730594
700441,700425,700430
700441,700425,700416
700441,700402,700430
700441,700402,700416
700441,700352,700425
700441,700352,700402
733041,733029,732895
738693,738651,738624
707993,707949,707926
707993,707950,707926
707993,707917,707949
707993,707917,707950
728533,728450,728382
733181,733119,733164
701368,701309,701315
701368,701315,701314
717415,715613,716583
717415,716583,716584
701195,701086,701109
701195,701077,701086
701195,701077,701105
701195,701105,701109
733434,733412,733410
731063,730835,730862
730090,730029,730028
731040,730833,730972
730088,730062,730057
717647,716822,716823
717647,714508,716822
709928,709825,709914
709928,709914,709892
721638,721428,721501
740550,740535,740530
740542,740491,740490
717104,714908,715958
717104,715958,716763
724886,724799,724804
718745,718629,718602
700319,700239,700286
700319,700239,700285
700319,700286,700284
700319,700285,700284
726224,726178,726059
706457,706343,706383
706457,706343,706449
706457,706383,706380
706457,706449,706380
719500,719474,719414
731256,731137,731240
707481,707446,707422
707481,707422,707421
724888,724798,724804
708567,708504,708395
708567,708449,708504
717484,716071,715953
717484,716071,715946
717484,715740,716071
717057,716396,716683
717057,714913,716396
706526,706372,706371
706526,706421,706372
706795,706707,706665
706795,706706,706665
706795,706698,706707
706795,706698,706706
729472,729364,729445
732869,732820,732819
709078,708905,708904
709078,708878,708905
701179,701086,701117
701179,701112,701117
701179,701073,701086
701179,701073,701112
740557,740499,740534
707907,707869,707864
707907,707864,707865
703415,703263,703304
703415,703304,703303
717422,715642,716589
717422,716589,716590
731071,730908,730848
704085,703946,703988
704085,703988,703990
717451,715676,716124
717451,716124,716130
709343,709313,709298
709343,709310,709313
729530,729341,729426
717628,714540,716768
717628,716768,716769
710155,710143,710141
710155,710132,710143
733532,733500,733503
701258,701068,701091
701258,701068,701086
701258,701091,701093
701258,701086,701093
707581,707524,707527
707581,707527,707526
705026,704972,704974
705026,704856,704972
726618,726499,726503
703078,702863,702911
703078,702911,702943
718563,718409,718408
720280,720043,720040
734000,733879,733899
701517,701501,701459
701517,701400,701501
731249,731165,731191
723086,722981,723020
725560,725351,725350
701582,701382,701481
701582,701481,701483
701575,701384,701476
701575,701476,701475
738422,738347,738325
738170,737932,737925
730314,730190,730186
709064,708927,708926
709064,708878,708927
717006,716760,716761
717006,714776,716760
712490,712427,712405
712490,712393,712427
718729,718660,718661
707410,707338,707300
707410,707300,707299
738867,738708,738738
727586,727544,727515
704710,704465,704467
704710,704602,704465
704710,704602,704466
704710,704466,704467
712121,712120,712095
712121,711949,712120
708657,708645,708644
708657,708605,708645
722722,722564,722681
